0.03998400639744103,2500,99.96001599360257,0,54,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.03998400639744103,2500,99.96001599360257,0,95,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.03998400639744103,2500,99.96001599360257,0,150,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.07996801279488205,2500,199.92003198720514,0,205,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.11995201919232307,2500,299.88004798080766,0,241,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.11995201919232307,2500,299.88004798080766,0,301,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.11995201919232307,2500,299.88004798080766,0,354,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.11995201919232307,2500,299.88004798080766,0,403,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.11995201919232307,2500,299.88004798080766,0,453,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.11995201919232307,2500,299.88004798080766,0,485,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.11995201919232307,2500,299.88004798080766,0,527,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.19992003198720512,2500,499.8000799680128,0,579,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.19992003198720512,2500,499.8000799680128,0,630,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.19992003198720512,2500,499.8000799680128,0,675,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.19992003198720512,2500,499.8000799680128,0,723,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.19992003198720512,2500,499.8000799680128,0,779,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.19992003198720512,2500,499.8000799680128,0,839,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.19992003198720512,2500,499.8000799680128,0,887,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.23990403838464613,2500,599.7600959616153,0,945,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.23990403838464613,2500,599.7600959616153,0,990,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.23990403838464613,2500,599.7600959616153,0,1046,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.23990403838464613,2500,599.7600959616153,0,1099,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.23990403838464613,2500,599.7600959616153,0,1150,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0.2798880447820872,2500,699.7201119552179,0,1195,0,Zone 0
0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0,0,0,0,1239,0,Zone 0
0.2798880447820872,2500,699.7201119552179,0,0,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,0,0,Collection Zone
0,0,0,0,1185,0,Zone 0
0.3198720511795282,2500,799.6801279488205,0,63,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,54,0,Collection Zone
0,0,0,0,1144,0,Zone 0
0.3598560575769692,2500,899.640143942423,0,124,0,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,95,0,Collection Zone
0,0,0,0,1089,0,Zone 0
0.3598560575769692,2500,899.640143942423,1.1299435028248588,176,198.87005649717514,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,150,0,Collection Zone
0,0,0,0,1034,0,Zone 0
0.3598560575769692,2500,899.640143942423,0.9009009009009009,221,199.0990990990991,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,205,0,Collection Zone
0,0,0,0,998,0,Zone 0
0.3598560575769692,2500,899.640143942423,1.094890510948905,273,298.9051094890511,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,241,0,Collection Zone
0,0,0,0,938,0,Zone 0
0.3598560575769692,2500,899.640143942423,0.8771929824561403,341,299.12280701754383,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,301,0,Collection Zone
0,0,0,0,885,0,Zone 0
0.3598560575769692,2500,899.640143942423,0.7633587786259541,392,299.23664122137404,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,354,0,Collection Zone
0,0,0,0,836,0,Zone 0
0.3598560575769692,2500,899.640143942423,0.6711409395973155,446,299.3288590604027,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,403,0,Collection Zone
0,0,0,0,786,0,Zone 0
0.3598560575769692,2500,899.640143942423,0.5976095617529881,501,299.40239043824704,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,453,0,Collection Zone
0,0,0,0,754,0,Zone 0
0.3598560575769692,2500,899.640143942423,0.718132854578097,556,399.2818671454219,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,485,0,Collection Zone
0,0,0,0,712,0,Zone 0
0.3598560575769692,2500,899.640143942423,0.6711409395973155,595,399.3288590604027,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,527,0,Collection Zone
0,0,0,0,660,0,Zone 0
0.39984006397441024,2500,999.6001599360256,0.7776049766718507,642,499.22239502332815,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,579,0,Collection Zone
0,0,0,0,609,0,Zone 0
0.39984006397441024,2500,999.6001599360256,0.7173601147776184,696,499.2826398852224,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,630,0,Collection Zone
0,0,0,0,564,0,Zone 0
0.39984006397441024,2500,999.6001599360256,0.6765899864682002,738,499.32341001353177,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,675,0,Collection Zone
0,0,0,0,516,0,Zone 0
0.4398240703718513,2500,1099.5601759296283,0.6377551020408163,783,499.36224489795916,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,723,0,Collection Zone
0,0,0,0,460,0,Zone 0
0.4398240703718513,2500,1099.5601759296283,0.5988023952095809,834,499.40119760479047,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,779,0,Collection Zone
0,0,0,0,400,0,Zone 0
0.4398240703718513,2500,1099.5601759296283,0.776914539400666,900,699.2230854605995,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,839,0,Collection Zone
0,0,0,0,352,0,Zone 0
0.47980807676929227,2500,1199.5201919232306,0.7306889352818371,957,699.2693110647181,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,887,0,Collection Zone
0,0,0,0,294,0,Zone 0
0.47980807676929227,2500,1199.5201919232306,0.6951340615690168,1006,699.3048659384309,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,945,0,Collection Zone
0,0,0,0,249,0,Zone 0
0.47980807676929227,2500,1199.5201919232306,0.7518796992481203,1063,799.2481203007518,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,990,0,Collection Zone
0,0,0,0,193,0,Zone 0
0.5197920831667333,2500,1299.4802079168333,0.7168458781362007,1115,799.2831541218638,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,1046,0,Collection Zone
0,0,0,0,140,0,Zone 0
0.5197920831667333,2500,1299.4802079168333,0.7679180887372014,1171,899.2320819112628,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,1099,0,Collection Zone
0,0,0,0,89,0,Zone 0
0.5597760895641744,2500,1399.4402239104359,0.7346938775510203,1224,899.2653061224489,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,1150,0,Collection Zone
0,0,0,0,44,0,Zone 0
0.5997600959616154,2500,1499.4002399040385,0.7053291536050157,1275,899.294670846395,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,1195,0,Collection Zone
0,0,0,0,0,0,Zone 0
0.6797281087564974,2500,1699.3202718912435,0.7501875468867216,1332,999.2498124531132,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,1239,0,Collection Zone
0,0,0,0,0,0,Zone 0
0.6797281087564974,2500,1699.3202718912435,0.7598784194528876,1315,999.2401215805472,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,1302,0,Collection Zone
0,0,0,0,0,0,Zone 0
0.6797281087564974,2500,1699.3202718912435,0.7662835249042145,1304,999.2337164750957,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0,1363,0,Collection Zone
0,0,0,0,0,0,Zone 0
0.7197121151539384,2500,1799.280287884846,0.6823351023502654,1318,899.3176648976498,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.14124293785310735,1415,199.8587570621469,Collection Zone
0,0,0,0,0,0,Zone 0
0.7197121151539384,2500,1799.280287884846,0.6838905775075987,1315,899.3161094224923,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.13689253935660506,1460,199.8631074606434,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.6069802731411229,1317,799.3930197268588,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.19828155981493722,1512,299.8017184401851,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.6158583525789069,1298,799.3841416474211,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.18975332068311196,1580,299.8102466793169,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.6960556844547563,1292,899.3039443155451,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.1838235294117647,1631,299.81617647058823,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.6254886630179828,1278,799.374511336982,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.2372479240806643,1685,399.76275207591937,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.7036747458952306,1278,899.2963252541047,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.22975301550832855,1740,399.7702469844917,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.6299212598425197,1269,799.3700787401575,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.27839643652561247,1795,499.7216035634744,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.62402496099844,1281,799.3759750390016,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.2724795640326975,1834,499.7275204359672,Collection Zone
0,0,0,0,0,0,Zone 0
0.7996801279488205,2500,1999.2003198720513,0.5413766434648105,1292,699.4586233565352,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.3188097768331562,1881,599.6811902231668,Collection Zone
0,0,0,0,0,0,Zone 0
0.8396641343462616,2500,2099.160335865654,0.696594427244582,1291,899.3034055727553,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.30991735537190085,1935,599.6900826446281,Collection Zone
0,0,0,0,0,0,Zone 0
0.8796481407437026,2500,2199.1203518592565,0.7733952049497294,1292,999.2266047950503,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.3033367037411527,1977,599.6966632962589,Collection Zone
0,0,0,0,0,0,Zone 0
0.8796481407437026,2500,2199.1203518592565,0.7776049766718507,1285,999.2223950233281,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.2965892239248641,2022,599.7034107760752,Collection Zone
0,0,0,0,0,0,Zone 0
0.9196321471411436,2500,2299.080367852859,0.847457627118644,1297,1099.1525423728813,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.28929604628736744,2073,599.7107039537127,Collection Zone
0,0,0,0,0,0,Zone 0
0.9196321471411436,2500,2299.080367852859,0.7009345794392523,1283,899.2990654205607,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.3738317757009346,2139,799.6261682242991,Collection Zone
0,0,0,0,0,0,Zone 0
0.9596161535385845,2500,2399.0403838464613,0.78125,1279,999.21875,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.36413290851160673,2196,799.6358670914884,Collection Zone
0,0,0,0,0,0,Zone 0
0.9996001599360257,2500,2499.0003998400643,0.777000777000777,1286,999.2229992229992,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.3561887800534283,2245,799.6438112199465,Collection Zone
0,0,0,0,0,0,Zone 0
0.9996001599360257,2500,2499.0003998400643,0.7830853563038371,1276,999.2169146436962,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.39079461571862784,2302,899.6092053842813,Collection Zone
0,0,0,0,0,0,Zone 0
1.0795681727309077,2500,2698.920431827269,0.7109004739336493,1265,899.2890995260664,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.42462845010615713,2354,999.5753715498939,Collection Zone
0,0,0,0,0,0,Zone 0
1.1195521791283487,2500,2798.8804478208717,0.7949125596184419,1257,999.2050874403815,Zone 1
0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.45624222314392365,2410,1099.543757776856,Collection Zone
0,0,0,0,0,0,Zone 0
3.218645948945616,900,2896.781354051054,0.7949125596184419,1257,999.2050874403815,Zone 1
0,1600,0,0,0,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.4464285714285714,2463,1099.5535714285713,Collection Zone
0,0,0,0,0,0,Zone 0
3.3296337402885685,900,2996.6703662597115,0.8994276369582993,1222,1099.1005723630417,Zone 1
0,1600,0,0,40,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.43737574552683894,2514,1099.5626242544731,Collection Zone
0,0,0,0,0,0,Zone 0
3.3296337402885685,900,2996.6703662597115,0.7588532883642496,1185,899.2411467116358,Zone 1
0,1600,0,0,67,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.505443234836703,2571,1299.4945567651632,Collection Zone
0,0,0,0,0,0,Zone 0
3.3296337402885685,900,2996.6703662597115,0.7738607050730868,1162,899.2261392949268,Zone 1
0,1600,0,0,94,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.4965622612681436,2617,1299.503437738732,Collection Zone
0,0,0,0,0,0,Zone 0
3.3296337402885685,900,2996.6703662597115,0.8857395925597875,1128,999.1142604074403,Zone 1
0,1600,0,0,129,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.4872563718140929,2667,1299.512743628186,Collection Zone
0,0,0,0,0,0,Zone 0
3.4406215316315207,900,3096.559378468369,0.8325624421831638,1080,899.1674375578169,Zone 1
0,1600,0,0,167,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.5120702267739575,2733,1399.487929773226,Collection Zone
0,0,0,0,0,0,Zone 0
3.551609322974473,900,3196.4483906770256,0.8490566037735849,1059,899.1509433962265,Zone 1
0,1600,0,0,194,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.5043227665706052,2775,1399.4956772334292,Collection Zone
0,0,0,0,0,0,Zone 0
3.551609322974473,900,3196.4483906770256,0.9689922480620154,1031,999.031007751938,Zone 1
0,1600,0,0,228,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.49469964664310956,2829,1399.505300353357,Collection Zone
0,0,0,0,0,0,Zone 0
3.551609322974473,900,3196.4483906770256,1.2072434607645874,993,1198.7927565392354,Zone 1
0,1600,0,0,255,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.48627995831886067,2878,1399.513720041681,Collection Zone
0,0,0,0,0,0,Zone 0
3.551609322974473,900,3196.4483906770256,1.1363636363636365,967,1098.8636363636365,Zone 1
0,1600,0,0,281,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.5129958960328317,2923,1499.4870041039671,Collection Zone
0,0,0,0,0,0,Zone 0
3.551609322974473,900,3196.4483906770256,1.1689691817215728,940,1098.8310308182784,Zone 1
0,1600,0,0,321,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.5060728744939271,2963,1499.4939271255062,Collection Zone
0,0,0,0,0,0,Zone 0
3.551609322974473,900,3196.4483906770256,1.3114754098360655,914,1198.6885245901638,Zone 1
0,1600,0,0,371,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.4968532626697582,3018,1499.5031467373303,Collection Zone
0,0,0,0,0,0,Zone 0
3.662597114317425,900,3296.337402885683,1.4689265536723164,884,1298.5310734463276,Zone 1
0,1600,0,0,405,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.48939641109298526,3064,1499.5106035889069,Collection Zone
0,0,0,0,0,0,Zone 0
3.662597114317425,900,3296.337402885683,1.627906976744186,859,1398.3720930232557,Zone 1
0,1600,0,0,431,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.4813863928112966,3115,1499.5186136071889,Collection Zone
0,0,0,0,0,0,Zone 0
3.662597114317425,900,3296.337402885683,1.701093560145808,822,1398.2989064398541,Zone 1
0,1600,0,0,474,0,Zone 2
0,0,0,0,0,0,Zone 3
0,0,0,0,0,0,Zone 4
0,0,0,0.4725897920604915,3173,1499.5274102079395,Collection Zone
0,0,0,0,0,0,Zone 0
